press_peak,press_mean,press_std,press_rms,press_energy,press_dom_freq,press_centroid,press_bandwidth,press_power,release_peak,release_mean,release_std,release_rms,release_energy,release_dom_freq,release_centroid,release_bandwidth,release_power
32767.0,-8.753421783447266,4792.8525390625,4792.8603515625,120830156800.0,67.0722433460076,6119.788162119451,4710.4694284563875,317783959142400.0,0.11927437641723355,0.0,0.9161538481712341,0.07034220532319392,0.6193365454673767,16.248411178588867,921425408.0,32490.0,2.3032257556915283,4426.7119140625,4426.71240234375,112381812736.0,76.89625108979948,6543.149269537115,5218.743085618684,322254013464576.0,0.1300453514739229,0.0,0.7841017246246338,0.06486486486486487,0.23221354186534882,7.971012115478516,216178208.0,0.0
32768.0,-4.0093183517456055,5602.228515625,5602.2294921875,181875949568.0,76.10008628127696,6424.44899239601,5244.207237081427,526983695958016.0,0.13140589569161,0.0,0.8784158825874329,0.06747195858498706,0.5691624879837036,11.578917503356934,326869184.0,31353.0,3.435969829559326,4367.20458984375,4367.20654296875,101274935296.0,74.7457627118644,7144.8254300980325,5358.039390481417,268884951171072.0,0.12040816326530612,0.0,0.8581924438476562,0.08738229755178907,-0.04320867359638214,4.9648284912109375,655458304.0,1.0
32768.0,-10.403947830200195,6119.1572265625,6119.16552734375,227660660736.0,72.53289473684211,6869.190588481735,5102.361554067396,692090224771072.0,0.13786848072562358,0.0,0.8607121706008911,0.08026315789473684,-0.31379434466362,6.096001625061035,1152509440.0,32154.0,1.928046464920044,4430.7744140625,4430.7744140625,101496217600.0,76.7698259187621,7241.315381360779,5407.168285568805,262367069863936.0,0.11723356009070295,0.0,0.8182991147041321,0.07582205029013539,0.013929922133684158,8.343815803527832,755080192.0,2.0
32768.0,10.89096450805664,6634.05615234375,6634.06494140625,289811234816.0,73.66742596810934,6284.704146651448,5055.642718354738,954204562653184.0,0.14931972789115647,0.0,0.924608051776886,0.05148063781321185,-0.24461542069911957,5.279504776000977,965878208.0,32434.0,-8.778867721557617,4287.56103515625,4287.5693359375,108736937984.0,74.55621301775147,7015.274070246903,5312.727056237743,321590843670528.0,0.13412698412698412,0.0,0.9001042246818542,0.051901944209636515,-0.039366234093904495,2.487525463104248,954676800.0,0.0
32767.0,12.356080055236816,6206.60693359375,6206.61865234375,269269598208.0,75.70815450643777,7821.4262094978785,5343.218291152016,941098872602624.0,0.15850340136054422,0.0,0.8196423053741455,0.05278969957081545,0.25613632798194885,3.7834630012512207,1374552960.0,28222.0,-2.2925169467926025,5087.46435546875,5087.46484375,152187928576.0,75.0,6379.07804816913,5306.869071936406,447432680800256.0,0.13333333333333333,0.0,0.7283250689506531,0.04812925170068027,0.025654468685388565,2.1346044540405273,198891008.0,1.0
32768.0,28.869400024414062,7776.9658203125,7777.01953125,383456083968.0,76.51419558359622,6626.661030665389,5193.766052496044,1215571039354880.0,0.1437641723356009,0.0,0.9528170228004456,0.0555205047318612,0.17889554798603058,3.1106691360473633,1099412992.0,32768.0,27.464466094970703,6038.365234375,6038.427734375,187782447104.0,77.06796116504854,5766.281750054507,5293.423456066209,483549731880960.0,0.11678004535147392,0.0,0.8834642171859741,0.06466019417475728,-0.9191911816596985,12.690254211425781,517381184.0,2.0
32768.0,16.687667846679688,5402.0849609375,5402.1103515625,151458725888.0,67.97687861271676,8147.561817125602,5316.660171702743,393038295728128.0,0.11768707482993197,0.0,0.9522082209587097,0.11579961464354528,-0.11535772681236267,13.13868522644043,1421519360.0,30771.0,0.5885794162750244,3431.487548828125,3431.487548828125,42272632832.0,61.42061281337047,7271.335262850026,5029.504493135101,75879338213376.0,0.08140589569160998,0.0,0.8912922143936157,0.12674094707520892,0.03562651574611664,9.837068557739258,1162079104.0,0.0
32768.0,-0.10509803891181946,5126.67919921875,5126.67919921875,134042484736.0,69.17647058823529,6591.7569046735625,4899.573254833114,341808294920192.0,0.11564625850340136,0.0,0.9000778198242188,0.0992156862745098,0.49126020073890686,10.406929969787598,975536128.0,24429.0,4.44520902633667,3694.7548828125,3694.75732421875,55560511488.0,75.84766584766585,6631.694598133891,5205.027924617718,113065735487488.0,0.09229024943310657,0.0,0.9202832579612732,0.0977886977886978,0.9178207516670227,8.93397045135498,641566784.0,1.0
32768.0,-14.624309539794922,4959.208984375,4959.22998046875,155802763264.0,69.61325966850829,7460.927176528592,5388.368697645543,493507546447872.0,0.14365079365079364,0.0,0.9600229263305664,0.09344909234411997,-0.027334265410900116,17.14275360107422,56668500.0,32768.0,-30.280887603759766,3768.36083984375,3768.482421875,41610276864.0,60.20477815699659,5428.730690703229,4169.100356699856,60962992291840.0,0.06643990929705215,0.0,0.7001421451568604,0.09044368600682594,0.27132096886634827,14.211368560791016,177987600.0,2.0
32768.0,41.45552062988281,6061.939453125,6062.0810546875,119801176064.0,67.63803680981596,7797.33725345665,5119.075817454489,195282230837248.0,0.07392290249433106,0.0,0.9581630825996399,0.11779141104294479,0.008431926369667053,7.8946685791015625,683373568.0,32607.0,-11.383721351623535,3979.435302734375,3979.45166015625,47666466816.0,73.25581395348836,5913.785647732761,4609.9920944858595,71738620641280.0,0.06825396825396825,0.0,0.7735679745674133,0.12491694352159469,0.28616228699684143,9.355353355407715,260586896.0,3.0
